cycle_id,primary_category,intervention_category,interventions_in_category,cycle_outcome,target_met,organization_id,indicator_id,hospital_model,region,plan_fiscal_year,ed_scope,analysis_eligible,analysis_exclusion_reason,comparison_eligible,category_count_per_cycle,classified_category_count_per_cycle,single_category_cycle,multi_category_cycle,single_classified_category_cycle,has_unclassified_interventions,intervention_ids
cycle_4d03fa31a81b1097473a,Training & Education,Training & Education,1,Insufficient data,,org_87dc3b21fcebf367,ind_5b27255da8f0f057,Small Hospital,North East Region,2024/25,needs_review,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_d6d8889fb7fddabe5c83""]"
cycle_4fef8a106104dc8a5ebf,Discharge & Transition Planning,Discharge & Transition Planning,3,Insufficient data,,org_87dc3b21fcebf367,ind_67ee717abbe20a1b,Small Hospital,North East Region,2025/26,excluded,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_20c3eaacefff7f3c19fd"",""intervention_d7e0380718d27ab132f6"",""intervention_dc359b155b60fc1ed22b""]"
cycle_e183499629a0e19064d6,Discharge & Transition Planning,Discharge & Transition Planning,2,Insufficient data,,org_87dc3b21fcebf367,ind_8850b9a33d8c579b,Small Hospital,North East Region,2024/25,needs_review,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_01103738850eb7a38e67"",""intervention_251b19574458a14466ce""]"
cycle_cee37a606c48abb845f7,Other,Other,1,Insufficient data,,org_87dc3b21fcebf367,ind_92ba66c7959681b2,Small Hospital,North East Region,2024/25,needs_review,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_7eebfb768048534b50f5""]"
cycle_cee37a606c48abb845f7,Patient Streaming / Triage,Patient Streaming / Triage,1,Insufficient data,,org_87dc3b21fcebf367,ind_92ba66c7959681b2,Small Hospital,North East Region,2024/25,needs_review,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_ff800b2cc436d03fd5ec""]"
cycle_9b14121fb0412bfc9217,Training & Education,Training & Education,1,Insufficient data,,org_87dc3b21fcebf367,ind_b6a26ad9a75e4187,Small Hospital,North East Region,2024/25,needs_review,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_3b250ff91c8c396fc769""]"
cycle_4ebbc59f410fc7a4b0b4,Other,Other,2,Insufficient data,,org_88d1777726b4c9e7,ind_0646035afd9bba7c,Teaching Hospital,West Region,2025/26,excluded,false,outside primary ED analysis scope,false,1,0,true,false,false,true,"[""intervention_14a5b64c1b69b22cbdb1"",""intervention_1cf457146b884195f1ac""]"
cycle_7aca8783f54993329bde,"Data, Measurement & Dashboards","Data, Measurement & Dashboards",1,Insufficient data,,org_88d1777726b4c9e7,ind_67ee717abbe20a1b,Teaching Hospital,West Region,2024/25,excluded,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_8c6a51e05876e266fcd3""]"
cycle_7aca8783f54993329bde,Other,Other,1,Insufficient data,,org_88d1777726b4c9e7,ind_67ee717abbe20a1b,Teaching Hospital,West Region,2024/25,excluded,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_62f3bb5ed482ba2bcfcc""]"
cycle_fbf89c7a38ceda284659,"Data, Measurement & Dashboards","Data, Measurement & Dashboards",1,Insufficient data,,org_88d1777726b4c9e7,ind_67ee717abbe20a1b,Teaching Hospital,West Region,2025/26,excluded,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_ccf250ea67d73ac2931f""]"
cycle_fbf89c7a38ceda284659,Other,Other,1,Insufficient data,,org_88d1777726b4c9e7,ind_67ee717abbe20a1b,Teaching Hospital,West Region,2025/26,excluded,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_35f092d809c63a285c2c""]"
cycle_394a2864dd7855ff854c,Discharge & Transition Planning,Discharge & Transition Planning,1,Insufficient data,,org_88d1777726b4c9e7,ind_8db9f6d8f0c4c1ea,Teaching Hospital,West Region,2024/25,excluded,false,outside primary ED analysis scope,false,3,2,false,true,false,true,"[""intervention_0ea00aed3afd2f4328b2""]"
cycle_394a2864dd7855ff854c,Other,Other,2,Insufficient data,,org_88d1777726b4c9e7,ind_8db9f6d8f0c4c1ea,Teaching Hospital,West Region,2024/25,excluded,false,outside primary ED analysis scope,false,3,2,false,true,false,true,"[""intervention_7628cbfb58e0e14ea766"",""intervention_8055bb2c9a7aa40f9cd0""]"
cycle_394a2864dd7855ff854c,Training & Education,Training & Education,1,Insufficient data,,org_88d1777726b4c9e7,ind_8db9f6d8f0c4c1ea,Teaching Hospital,West Region,2024/25,excluded,false,outside primary ED analysis scope,false,3,2,false,true,false,true,"[""intervention_8133b96af802cb905db8""]"
cycle_936559257a2c0930ccd6,Other,Other,2,Insufficient data,,org_88d1777726b4c9e7,ind_db110398bf000e7d,Teaching Hospital,West Region,2025/26,needs_review,false,outside primary ED analysis scope,false,1,0,true,false,false,true,"[""intervention_0da28f2c88c9f8f81128"",""intervention_54af99623bf5a15bddfd""]"
cycle_73dc26e6a61779c16334,Other,Other,3,Insufficient data,,org_88d1777726b4c9e7,ind_e45109dcf741f8fa,Teaching Hospital,West Region,2024/25,needs_review,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_1b5c617a7cfb45b3963c"",""intervention_bdffcb006793c59f745a"",""intervention_cbd16cbfde6650284989""]"
cycle_73dc26e6a61779c16334,Training & Education,Training & Education,1,Insufficient data,,org_88d1777726b4c9e7,ind_e45109dcf741f8fa,Teaching Hospital,West Region,2024/25,needs_review,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_9f293498231790aa455f""]"
cycle_62ae12341c4f9f130b36,Other,Other,1,Insufficient data,,org_88d1777726b4c9e7,ind_e7cd9b5804f1c518,Teaching Hospital,West Region,2025/26,included,false,reporting_period_unverified,false,2,1,false,true,false,true,"[""intervention_c3921c89405b4c134b6b""]"
cycle_62ae12341c4f9f130b36,Staffing & Scheduling,Staffing & Scheduling,1,Insufficient data,,org_88d1777726b4c9e7,ind_e7cd9b5804f1c518,Teaching Hospital,West Region,2025/26,included,false,reporting_period_unverified,false,2,1,false,true,false,true,"[""intervention_a9241b585c12869bde42""]"
cycle_92d75b710bed866b6ace,Training & Education,Training & Education,3,Insufficient data,,org_88d1777726b4c9e7,ind_eec0edeac4a28e4d,Teaching Hospital,West Region,2024/25,needs_review,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_2a5cf14418e71143b678"",""intervention_f25eed81354f5b97f095"",""intervention_fadf5eb6babf2abb7373""]"
cycle_0f7c51c2d751043fbe5d,Other,Other,3,Insufficient data,,org_88d1777726b4c9e7,ind_ef4a9573ead4ee92,Teaching Hospital,West Region,2024/25,included,false,insufficient first-cycle ED longitudinal coverage,false,1,0,true,false,false,true,"[""intervention_206b58d8c89f1348105f"",""intervention_cd5819c17eaa57e309a2"",""intervention_d25d15b86b3ab6ac0315""]"
cycle_92c73ad1b39d62b69af5,Other,Other,2,Insufficient data,,org_88d1777726b4c9e7,ind_ef4a9573ead4ee92,Teaching Hospital,West Region,2025/26,included,false,unit_unverified; population_unverified; reporting_period_unverified; historical_match_unavailable_or_ambiguous,false,1,0,true,false,false,true,"[""intervention_ed6e9ecf6b448dc0ace0"",""intervention_f3ade15470a732261c42""]"
cycle_3250e82d4c51f21d1e0a,Training & Education,Training & Education,1,Insufficient data,,org_8cdff0e3f84b8a72,ind_3583b157700e4d66,Large Community Hospital,Central Region,2024/25,needs_review,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_723b420501a799d60cde""]"
cycle_9c5a3f964824b764c8ef,Admission & Transfer Process,Admission & Transfer Process,2,Insufficient data,,org_8cdff0e3f84b8a72,ind_5b2e1352e31909e8,Large Community Hospital,Central Region,2025/26,included,false,reporting_periods_not_comparable,false,1,1,true,false,true,false,"[""intervention_057dbe1ea716c27a2b49"",""intervention_2fc20a5d8b7064972d96""]"
cycle_25f6bf576df7f9c01164,"Data, Measurement & Dashboards","Data, Measurement & Dashboards",1,Insufficient data,,org_8cdff0e3f84b8a72,ind_6636a38f7ccb4d1b,Large Community Hospital,Central Region,2025/26,needs_review,false,outside primary ED analysis scope,false,2,2,false,true,false,false,"[""intervention_1426a114d4170acf4dd9""]"
cycle_25f6bf576df7f9c01164,Safety & Risk Prevention,Safety & Risk Prevention,1,Insufficient data,,org_8cdff0e3f84b8a72,ind_6636a38f7ccb4d1b,Large Community Hospital,Central Region,2025/26,needs_review,false,outside primary ED analysis scope,false,2,2,false,true,false,false,"[""intervention_f3b0d3f09b61ba7b085e""]"
cycle_58ee4b9f68728db7c573,Other,Other,1,Insufficient data,,org_8cdff0e3f84b8a72,ind_a8f6cca5fe8befdf,Large Community Hospital,Central Region,2025/26,excluded,false,outside primary ED analysis scope,false,1,0,true,false,false,true,"[""intervention_8dbb4f5a9bb3e7d6e20f""]"
cycle_1d328052622ab4963e1a,Staffing & Scheduling,Staffing & Scheduling,1,Insufficient data,,org_8cdff0e3f84b8a72,ind_c1306461f3f82721,Large Community Hospital,Central Region,2024/25,needs_review,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_7000132b5716cdd64a31""]"
cycle_16c0fe6e179873ce5f12,Discharge & Transition Planning,Discharge & Transition Planning,1,Insufficient data,,org_8cdff0e3f84b8a72,ind_c5cdf865516d3f3c,Large Community Hospital,Central Region,2024/25,needs_review,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_536a384865b25fbf1206""]"
cycle_ec74575051839a959fba,Patient Streaming / Triage,Patient Streaming / Triage,1,Insufficient data,,org_8cdff0e3f84b8a72,ind_e7cd9b5804f1c518,Large Community Hospital,Central Region,2025/26,included,false,reporting_period_unverified,false,1,1,true,false,true,false,"[""intervention_bab4c384ec71ba9b1588""]"
cycle_11c7b25b41440d7466dc,"Data, Measurement & Dashboards","Data, Measurement & Dashboards",1,Insufficient data,,org_8da317d44c92d2eb,ind_14b2aa231960472c,Large Community Hospital,Toronto Region,2024/25,needs_review,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_a62ff13e42c3aec9d843""]"
cycle_1b5bb854fe462e04736d,Care Coordination & Communication,Care Coordination & Communication,1,Insufficient data,,org_8da317d44c92d2eb,ind_25d6d352b6b9f2a1,Large Community Hospital,Toronto Region,2025/26,needs_review,false,outside primary ED analysis scope,false,3,3,false,true,false,false,"[""intervention_8cb4aa8af9aefe299094""]"
cycle_1b5bb854fe462e04736d,Policy / Standardization,Policy / Standardization,1,Insufficient data,,org_8da317d44c92d2eb,ind_25d6d352b6b9f2a1,Large Community Hospital,Toronto Region,2025/26,needs_review,false,outside primary ED analysis scope,false,3,3,false,true,false,false,"[""intervention_fe55fe10e984f7b32bba""]"
cycle_1b5bb854fe462e04736d,Training & Education,Training & Education,1,Insufficient data,,org_8da317d44c92d2eb,ind_25d6d352b6b9f2a1,Large Community Hospital,Toronto Region,2025/26,needs_review,false,outside primary ED analysis scope,false,3,3,false,true,false,false,"[""intervention_d5f15369f26b84e7a8f7""]"
cycle_26844802a8aa6bc6c937,"Data, Measurement & Dashboards","Data, Measurement & Dashboards",1,Insufficient data,,org_8da317d44c92d2eb,ind_37478f8fb5db2bb6,Large Community Hospital,Toronto Region,2024/25,excluded,false,outside primary ED analysis scope,false,3,2,false,true,false,true,"[""intervention_12fb442613cd66bc1c3e""]"
cycle_26844802a8aa6bc6c937,Other,Other,1,Insufficient data,,org_8da317d44c92d2eb,ind_37478f8fb5db2bb6,Large Community Hospital,Toronto Region,2024/25,excluded,false,outside primary ED analysis scope,false,3,2,false,true,false,true,"[""intervention_3384a21b863f592c3aa7""]"
cycle_26844802a8aa6bc6c937,Training & Education,Training & Education,1,Insufficient data,,org_8da317d44c92d2eb,ind_37478f8fb5db2bb6,Large Community Hospital,Toronto Region,2024/25,excluded,false,outside primary ED analysis scope,false,3,2,false,true,false,true,"[""intervention_8b85e25827ea7aa3df8f""]"
cycle_c42bdec6a8b228b053c1,Other,Other,2,Insufficient data,,org_8da317d44c92d2eb,ind_3dcbbeac5014b126,Large Community Hospital,Toronto Region,2025/26,needs_review,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_daa349bbe282d7187572"",""intervention_f3214f96e09f3ba81d0b""]"
cycle_c42bdec6a8b228b053c1,Technology & Digital Tools,Technology & Digital Tools,1,Insufficient data,,org_8da317d44c92d2eb,ind_3dcbbeac5014b126,Large Community Hospital,Toronto Region,2025/26,needs_review,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_7ae584a7392c2f829525""]"
cycle_cfcfc4a8674fe8f4602a,"Data, Measurement & Dashboards","Data, Measurement & Dashboards",2,Insufficient data,,org_8da317d44c92d2eb,ind_67ee717abbe20a1b,Large Community Hospital,Toronto Region,2025/26,excluded,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_3263f8e151944e86b148"",""intervention_e2bf92e3f4bcbc6eb5b3""]"
cycle_b237111ee4a5af9e3708,Other,Other,1,Insufficient data,,org_8da317d44c92d2eb,ind_74dde4a73dc300cf,Large Community Hospital,Toronto Region,2024/25,needs_review,false,outside primary ED analysis scope,false,3,2,false,true,false,true,"[""intervention_c8cdee2853903a387140""]"
cycle_b237111ee4a5af9e3708,Policy / Standardization,Policy / Standardization,2,Insufficient data,,org_8da317d44c92d2eb,ind_74dde4a73dc300cf,Large Community Hospital,Toronto Region,2024/25,needs_review,false,outside primary ED analysis scope,false,3,2,false,true,false,true,"[""intervention_f16129f133720b38a6d9"",""intervention_f3bf2d83292e35398c3c""]"
cycle_b237111ee4a5af9e3708,Training & Education,Training & Education,1,Insufficient data,,org_8da317d44c92d2eb,ind_74dde4a73dc300cf,Large Community Hospital,Toronto Region,2024/25,needs_review,false,outside primary ED analysis scope,false,3,2,false,true,false,true,"[""intervention_9b45ed2979ac14f189c9""]"
cycle_0463dea1bc20c7ce6d66,Policy / Standardization,Policy / Standardization,1,Insufficient data,,org_8da317d44c92d2eb,ind_75571474ad7975af,Large Community Hospital,Toronto Region,2024/25,needs_review,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_c10eed84b1d475a65ce0""]"
cycle_da3841af23633708d05b,Other,Other,1,Insufficient data,,org_8da317d44c92d2eb,ind_7b76d9f3ed045b6f,Large Community Hospital,Toronto Region,2024/25,needs_review,false,outside primary ED analysis scope,false,1,0,true,false,false,true,"[""intervention_ee3a48c69559b68b6613""]"
cycle_dc99c4173e2bffd250b8,Policy / Standardization,Policy / Standardization,1,Insufficient data,,org_8da317d44c92d2eb,ind_7c391fc17304d355,Large Community Hospital,Toronto Region,2024/25,needs_review,false,outside primary ED analysis scope,false,2,2,false,true,false,false,"[""intervention_425a7557d47708acbfd5""]"
cycle_dc99c4173e2bffd250b8,Staffing & Scheduling,Staffing & Scheduling,1,Insufficient data,,org_8da317d44c92d2eb,ind_7c391fc17304d355,Large Community Hospital,Toronto Region,2024/25,needs_review,false,outside primary ED analysis scope,false,2,2,false,true,false,false,"[""intervention_723d138a64993bc0d793""]"
cycle_0291636d2ddc86fa2c59,Care Coordination & Communication,Care Coordination & Communication,2,Insufficient data,,org_8da317d44c92d2eb,ind_7ebd4762b8a6c688,Large Community Hospital,Toronto Region,2025/26,included,false,unit_unverified; population_unverified; reporting_period_unverified; historical_match_unavailable_or_ambiguous,false,2,1,false,true,false,true,"[""intervention_1161e15022bd6e6f9b5e"",""intervention_161ea76a473264cf57e9""]"
cycle_0291636d2ddc86fa2c59,Other,Other,2,Insufficient data,,org_8da317d44c92d2eb,ind_7ebd4762b8a6c688,Large Community Hospital,Toronto Region,2025/26,included,false,unit_unverified; population_unverified; reporting_period_unverified; historical_match_unavailable_or_ambiguous,false,2,1,false,true,false,true,"[""intervention_013b3aa2bd6e11875fb5"",""intervention_e41c17a342292e0cd8bd""]"
cycle_7723b1acbaa8d09f35b1,Other,Other,1,Insufficient data,,org_8da317d44c92d2eb,ind_7fb49677e8f46038,Large Community Hospital,Toronto Region,2025/26,needs_review,false,outside primary ED analysis scope,false,1,0,true,false,false,true,"[""intervention_bd31cafa102f652c4413""]"
cycle_8433019a845691139b7d,Other,Other,2,Insufficient data,,org_8da317d44c92d2eb,ind_a8f6cca5fe8befdf,Large Community Hospital,Toronto Region,2025/26,excluded,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_a609c6a64c0ff5d9d6b0"",""intervention_abc83f57bbcfff441472""]"
cycle_8433019a845691139b7d,Training & Education,Training & Education,1,Insufficient data,,org_8da317d44c92d2eb,ind_a8f6cca5fe8befdf,Large Community Hospital,Toronto Region,2025/26,excluded,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_97315a9ca6f6486b1103""]"
cycle_cd84ab2e9112b22bc3da,"Data, Measurement & Dashboards","Data, Measurement & Dashboards",1,Insufficient data,,org_8da317d44c92d2eb,ind_afac7de744a50481,Large Community Hospital,Toronto Region,2024/25,needs_review,false,outside primary ED analysis scope,false,3,2,false,true,false,true,"[""intervention_eeb14eaf35323ab85796""]"
